year,make,model,class,motor,transmission,fuel,city(kWh/100km),hwy(kWh/100km),comb(kWh/100km),city(Le/100km),hwy(Le/100km),comb(Le/100km),range,co2_emissions,co2_rating,smog_rating,recharge_time,engine_size,cylinders,city(L/100km),hwy(L/100km),comb(L/100km),comb(mpg),fuel_1,comb(Le/100Km),range_1,fuel_2,range_2
2023,Volkswagen,Jetta,Compact,,automatic,gas,,,,,,,,159.0,7.0,7.0,,1.5,4.0,7.7,5.7,6.8,42.0,,,,,
2023,Volkswagen,Jetta Comfortline/Highline,Compact,,automatic,gas,,,,,,,,167.0,6.0,7.0,,1.5,4.0,8.1,5.8,7.1,40.0,,,,,
2023,Volkswagen,Jetta,Compact,,manual,gas,,,,,,,,165.0,7.0,7.0,,1.5,4.0,8.2,5.6,7.0,40.0,,,,,
2023,Volkswagen,Jetta GLI,Compact,,automatic,gas,,,,,,,,185.0,6.0,7.0,,2.0,4.0,9.0,6.5,7.9,36.0,,,,,
2023,Volkswagen,Jetta GLI,Compact,,manual,gas,,,,,,,,186.0,6.0,7.0,,2.0,4.0,9.1,6.4,7.9,36.0,,,,,
2023,Volkswagen,Taos,SUV: Small,,automatic,gas,,,,,,,,178.0,6.0,7.0,,1.5,4.0,8.4,6.6,7.6,37.0,,,,,
2023,Volkswagen,Taos 4MOTION,SUV: Small,,automatic,gas,,,,,,,,200.0,6.0,7.0,,1.5,4.0,9.5,7.3,8.5,33.0,,,,,
2023,Volkswagen,Tiguan 4MOTION,SUV: Small,,automatic,gas,,,,,,,,222.0,5.0,7.0,,2.0,4.0,10.6,8.0,9.4,30.0,,,,,
2023,Volkswagen,Tiguan R-Line 4MOTION,SUV: Small,,automatic,gas,,,,,,,,229.0,5.0,7.0,,2.0,4.0,11.0,8.3,9.8,29.0,,,,,
2023,Volvo,S60 B5,Compact,,automatic,gas,,,,,,,,186.0,6.0,5.0,,2.0,4.0,9.0,6.7,8.0,35.0,,,,,
2023,Volvo,S60 B5 AWD,Compact,,automatic,gas,,,,,,,,193.0,6.0,5.0,,2.0,4.0,9.4,6.9,8.3,34.0,,,,,
2023,Volvo,S90 B6 AWD,Mid-size,,automatic,gas,,,,,,,,211.0,5.0,7.0,,2.0,4.0,10.3,7.5,9.0,31.0,,,,,
2023,Volvo,V60 B6 AWD,Station wagon: Small,,automatic,gas,,,,,,,,212.0,5.0,7.0,,2.0,4.0,10.3,7.6,9.1,31.0,,,,,
2023,Volvo,V60 CC B5 AWD,Station wagon: Small,,automatic,gas,,,,,,,,211.0,5.0,5.0,,2.0,4.0,10.1,7.7,9.0,31.0,,,,,
2023,Volvo,V90 CC B6 AWD,Station wagon: Mid-size,,automatic,gas,,,,,,,,227.0,5.0,7.0,,2.0,4.0,10.9,8.3,9.7,29.0,,,,,
2023,Volvo,XC40 B4 AWD,SUV: Small,,automatic,gas,,,,,,,,208.0,5.0,5.0,,2.0,4.0,10.0,7.6,8.9,32.0,,,,,
2023,Volvo,XC40 B5 AWD,SUV: Small,,automatic,gas,,,,,,,,215.0,5.0,5.0,,2.0,4.0,10.2,7.9,9.2,31.0,,,,,
2023,Volvo,XC60 B5 AWD,SUV: Small,,automatic,gas,,,,,,,,218.0,5.0,5.0,,2.0,4.0,10.3,8.2,9.4,30.0,,,,,
2023,Volvo,XC60 B6 AWD,SUV: Small,,automatic,gas,,,,,,,,233.0,5.0,7.0,,2.0,4.0,11.1,8.7,10.0,28.0,,,,,
2023,Volvo,XC90 B5 AWD,SUV: Standard,,automatic,gas,,,,,,,,223.0,5.0,5.0,,2.0,4.0,10.5,8.4,9.6,29.0,,,,,
2023,Volvo,XC90 B6 AWD,SUV: Standard,,automatic,gas,,,,,,,,249.0,5.0,7.0,,2.0,4.0,11.9,9.1,10.6,27.0,,,,,
2023,Audi,Q5 55 TFSI e quattro,SUV: Small,105.0,automatic,,,,,,,,,92.0,9.0,7.0,3.0,2.0,4.0,9.3,8.7,9.0,,battery_gas,3.9 ([34.8 kWh + 0.0 L]/100 km),37.0,gas,600.0
2023,Bentley,Bentayga Hybrid,SUV: Standard,100.0,automatic,,,,,,,,,138.0,7.0,3.0,3.0,3.0,6.0,13.3,9.8,11.7,,battery_gas,5.0 ([44.2 kWh + 0.0 L]/100 km),31.0,gas,652.0
2023,Bentley,Flying Spur Hybrid,Mid-size,103.0,automatic,,,,,,,,,156.0,7.0,5.0,3.0,2.9,6.0,13.7,10.7,12.3,,battery_gas,5.1 ([45.9 kWh + 0.0 L]/100 km),34.0,gas,653.0
2023,BMW,330e Sedan,Compact,80.0,automatic,,,,,,,,,98.0,9.0,7.0,3.0,2.0,4.0,9.9,7.4,8.8,,battery_gas,3.2 ([28.2 kWh + 0.0 L]/100 km),35.0,gas,468.0
2023,BMW,330e xDrive Sedan,Compact,80.0,automatic,,,,,,,,,107.0,9.0,7.0,3.0,2.0,4.0,10.6,7.4,9.2,,battery_gas,3.4 ([29.5 kWh + 0.0 L]/100 km),34.0,gas,452.0
2023,BMW,530e xDrive Sedan,Mid-size,80.0,automatic,,,,,,,,,126.0,8.0,7.0,3.0,2.0,4.0,10.5,8.4,9.5,,battery_gas,3.8 ([32.9 kWh + 0.0 L]/100 km),31.0,gas,486.0
2023,BMW,X3 xDrive30e,SUV: Small,80.0,automatic,,,,,,,,,129.0,8.0,7.0,3.0,2.0,4.0,11.4,8.6,10.1,,battery_gas,3.9 ([34.7 kWh + 0.0 L]/100 km),29.0,gas,502.0
2023,BMW,X5 xDrive45e,SUV: Standard,83.0,automatic,,,,,,,,,110.0,8.0,7.0,5.0,3.0,6.0,12.2,10.6,11.5,,battery_gas,4.5 ([39.2 kWh + 0.0 L]/100 km),50.0,gas,602.0
2023,BMW,XM,SUV: Standard,145.0,automatic,,,,,,,,,152.0,7.0,7.0,7.0,4.4,8.0,19.9,13.9,17.2,,battery_gas,5.1 ([45.5 kWh + 0.0 L]/100 km),50.0,gas,431.0
2023,Chrysler,Pacifica Hybrid,Minivan,89.0,automatic,,,,,,,,,74.0,10.0,7.0,2.0,3.6,6.0,8.0,7.9,8.0,,battery_gas,2.9 ([25.8 kWh + 0.0 L]/100 km),51.0,gas,784.0
2023,Ford,Escape Plug-in Hybrid,SUV: Small,62.0,automatic,,,,,,,,,49.0,10.0,8.0,3.4,2.5,4.0,5.6,6.3,5.9,,battery_gas,2.3 ([20.6 kWh + 0.0 L]/100 km),60.0,gas,771.0
2023,Hyundai,Santa Fe Plug-in Hybrid,SUV: Small,67.0,automatic,,,,,,,,,69.0,10.0,7.0,3.4,1.6,4.0,7.1,7.3,7.2,,battery_gas,3.1 ([27.5 kWh + 0.0 L]/100 km),50.0,gas,655.0
2023,Hyundai,Tucson Plug-in Hybrid,SUV: Small,67.0,automatic,,,,,,,,,62.0,10.0,7.0,1.7,1.6,4.0,6.8,6.6,6.7,,battery_gas,2.9 ([25.9 kWh + 0.0 L]/100 km),53.0,gas,626.0
2023,Jeep,Grand Cherokee 4xe,SUV: Standard,100.0,automatic,,,,,,,,,110.0,8.0,7.0,3.4,2.0,4.0,10.3,9.7,10.0,,battery_gas,4.2 ([36.0 kWh + 0.0 L]/100 km),42.0,gas,719.0
2023,Jeep,Wrangler 4xe,SUV: Small,100.0,automatic,,,,,,,,,143.0,7.0,5.0,2.4,2.0,4.0,11.6,11.9,11.7,,battery_gas,4.8 ([42.2 kWh + 0.0 L]/100 km),35.0,gas,557.0
2023,Kia,Niro Plug-in Hybrid,Station wagon: Small,62.0,automatic,,,,,,,,,42.0,10.0,7.0,2.8,1.6,4.0,4.6,4.9,4.8,,battery_gas,2.1 ([19.2 kWh + 0.0 L]/100 km),55.0,gas,781.0
2023,Kia,Sorento Plug-in Hybrid,SUV: Small,67.0,automatic,,,,,,,,,65.0,10.0,7.0,3.4,1.6,4.0,6.7,7.1,6.9,,battery_gas,3.0 ([26.4 kWh + 0.0 L]/100 km),51.0,gas,681.0
2023,Kia,Sportage Plug-in Hybrid,SUV: Small,67.0,automatic,,,,,,,,,60.0,10.0,7.0,2.0,1.6,4.0,6.6,6.7,6.7,,battery_gas,2.8 ([24.9 kWh + 0.0 L]/100 km),55.0,gas,632.0
2023,Lexus,NX 450h+ AWD,SUV: Small,134.0,automatic,,,,,,,,,54.0,10.0,7.0,4.5,2.5,4.0,6.2,7.0,6.6,,battery_gas,2.8 ([24.7 kWh + 0.0 L]/100 km),61.0,gas,835.0
2023,Lincoln,Aviator Grand Touring,SUV: Standard,62.0,automatic,,,,,,,,,130.0,8.0,7.0,3.5,3.0,6.0,10.9,9.6,10.3,,battery_gas,4.2 ([37.3 kWh + 0.0 L]/100 km),34.0,gas,713.0
2023,Lincoln,Corsair Grand Touring,SUV: Small,62.0,automatic,,,,,,,,,76.0,10.0,8.0,3.2,2.5,4.0,6.9,7.4,7.1,,battery_gas,3.1 ([27.5 kWh + 0.0 L]/100 km),43.0,gas,639.0
2023,Mercedes-Benz,S 580e 4MATIC Sedan,Full-size,110.0,automatic,,,,,,,,,67.0,10.0,7.0,2.25,3.0,6.0,11.5,8.2,10.0,,battery_gas,4.6 ([30.4 kWh + 1.2 L]/100 km),90.0,gas,671.0
2023,MINI,Cooper SE Countryman ALL4,Mid-size,65.0,automatic,,,,,,,,,109.0,8.0,3.0,3.0,1.5,3.0,8.1,7.9,8.0,,battery_gas,3.2 ([28.4 kWh + 0.0 L]/100 km),29.0,gas,451.0
2023,Mitsubishi,Outlander PHEV AWD,SUV: Standard,100.0,automatic,,,,,,,,,70.0,10.0,7.0,6.5,2.4,4.0,9.2,8.7,9.0,,battery_gas,3.6 ([32.1 kWh + 0.0 L]/100 km),61.0,gas,626.0
2023,Subaru,Crosstrek Hybrid AWD,SUV: Small,100.0,automatic,,,,,,,,,94.0,9.0,6.0,2.0,2.0,4.0,6.6,6.8,6.7,,battery_gas,2.6 ([23.5 kWh + 0.0 L]/100 km),27.0,gas,747.0
2023,Toyota,Prius Prime SE,Mid-size,120.0,automatic,,,,,,,,,31.0,10.0,7.0,4.0,2.0,4.0,4.4,4.6,4.5,,battery_gas,1.8 ([16.4 kWh + 0.0 L]/100 km),72.0,gas,890.0
2023,Toyota,Prius Prime XSE,Mid-size,120.0,automatic,,,,,,,,,37.0,10.0,7.0,4.0,2.0,4.0,4.7,5.0,4.9,,battery_gas,2.1 ([18.3 kWh + 0.0 L]/100 km),64.0,gas,826.0
2023,Toyota,RAV4 Prime,SUV: Small,134.0,automatic,,,,,,,,,44.0,10.0,7.0,4.5,2.5,4.0,5.7,6.4,6.0,,battery_gas,2.5 ([22.3 kWh + 0.0 L]/100 km),68.0,gas,911.0
2023,Volvo,S60 T8 AWD Recharge,Compact,107.0,automatic,,,,,,,,,58.0,10.0,7.0,5.0,2.0,4.0,8.0,7.2,7.6,,battery_gas,3.0 ([27.2 kWh + 0.0 L]/100 km),64.0,gas,792.0
2023,Volvo,S90 T8 AWD Recharge,Mid-size,107.0,automatic,,,,,,,,,65.0,10.0,7.0,5.0,2.0,4.0,8.5,7.6,8.1,,battery_gas,3.4 ([30.0 kWh + 0.0 L]/100 km),61.0,gas,748.0
2023,Volvo,V60 T8 AWD Recharge,Station wagon: Small,107.0,automatic,,,,,,,,,58.0,10.0,7.0,5.0,2.0,4.0,8.0,7.2,7.6,,battery_gas,3.0 ([27.2 kWh + 0.0 L]/100 km),64.0,gas,792.0
2023,Volvo,XC60 T8 AWD Recharge,SUV: Small,107.0,automatic,,,,,,,,,72.0,10.0,7.0,5.0,2.0,4.0,8.5,8.5,8.5,,battery_gas,3.5 ([31.2 kWh + 0.0 L]/100 km),58.0,gas,838.0
2023,Volvo,XC90 T8 AWD Recharge,SUV: Standard,107.0,automatic,,,,,,,,,82.0,9.0,7.0,5.0,2.0,4.0,9.1,8.6,8.9,,battery_gas,3.8 ([34.4 kWh + 0.0 L]/100 km),53.0,gas,803.0
